p,p_VPN,r,r_VPN,f1,f1_VPN,acc,auc,tp,tn,fp,fn
0.9711615124938506,0.9120111731843575,0.991273180613994,0.7544771808203351,0.9811142911004096,0.825798292760038,0.9659229710716328,0.8728751807171646,5224,1700,504,5224
0.9718687889649549,0.9036144578313253,0.9903065551920514,0.7602085143353605,0.9810010459712958,0.8257313620635419,0.9657374337090465,0.8752575347637059,5250,1656,560,5250
0.9718496158998796,0.9048703573931325,0.9906139805019706,0.7567765567765568,0.9811420891791716,0.8242240485119284,0.9659384325185151,0.8736952686392637,5165,1660,543,5165
0.9715293439370559,0.9012973352033661,0.9902691117755846,0.7538123167155425,0.9808097235299154,0.8209837112743532,0.9653354360901093,0.8720407142455636,5141,1679,563,5141
0.9712610566984106,0.907646123962564,0.9909579709894366,0.7519016968987712,0.9810106542296008,0.822465797263781,0.9656910493683999,0.8714298339441039,5140,1696,523,5140
0.9721232481590825,0.9118313294999129,0.9912458261967786,0.7610529377545084,0.9815914133237392,0.8296472453428458,0.9667733506501538,0.8761493819756435,5233,1643,506,5233
0.9723059724245401,0.9104451143819826,0.9912792705671064,0.7584576746934555,0.9817009559967848,0.8275306254029658,0.9669125036720936,0.8748684726302809,5134,1635,505,5134
0.9725873650199813,0.9095708446866485,0.9908010532880605,0.7681576298000863,0.9816097280505283,0.8329044834307993,0.9668661193314471,0.8794793415440734,5341,1612,531,5341
0.9719194594411056,0.9096103896103896,0.9909641682534187,0.7605327928188794,0.9813494240263303,0.8284182305630028,0.9663558915843344,0.8757484805361491,5253,1654,522,5253
0.9725022914757103,0.8977962866562554,0.9898243007446055,0.7615543126287901,0.9810868429839807,0.8240821852353271,0.9658456638372219,0.8756893066866979,5174,1620,589,5174
0.9731830085365439,0.8995060466700733,0.9897957418841558,0.7700495771361913,0.9814190782422294,0.829758818446068,0.9664950446062742,0.8799226595101736,5281,1577,590,5281
0.9713852858066933,0.9129994941831057,0.9910387106858165,0.7631059751972943,0.9811135849802711,0.8313502725109388,0.9660312011998082,0.8770723429415554,5415,1681,516,5415
0.9731759838581142,0.9094736842105263,0.9910897756902833,0.7661838604788649,0.98205119430566,0.831702230065779,0.967561884441146,0.8786368180845741,5184,1582,516,5184
0.9719897959183673,0.9067551471839373,0.9905027642501864,0.7639048165137615,0.981158960008927,0.8292227495526336,0.9660621240935727,0.8772037903819739,5329,1647,548,5329
0.9714213068904144,0.9141147483280535,0.9915566551897157,0.7549418604651162,0.9813857113500923,0.8269383856073873,0.9663868144780988,0.8732492578274159,5194,1686,488,5194
0.9713230059997966,0.9076651982378855,0.9909395857108275,0.7527400263042525,0.9810332431784724,0.822974916120786,0.9657374337090465,0.87183980600754,5151,1692,524,5151
0.9719470827679783,0.9111422074514606,0.991213200954786,0.7589975229491476,0.981485604672273,0.8281399046104928,0.9665723518406852,0.8751053619519668,5209,1654,508,5209
0.9728241472492735,0.8982528263103803,0.9897292250233427,0.766330556773345,0.9812038775037927,0.8270641116631181,0.9660930469873371,0.8780298908983439,5244,1599,594,5244
0.97120067882902,0.9045549374130737,0.9904979490108521,0.7540579710144928,0.980754400095971,0.8224786595004743,0.9652735903025805,0.8722779600126724,5203,1697,549,5203
0.9711936249576127,0.916447252940144,0.9917585747182159,0.7544797687861272,0.9813683750653177,0.8276135372909567,0.9663713530312167,0.8731191717521715,5221,1699,476,5221
0.9713829317200829,0.9001886468873264,0.9899210307564422,0.757103706908986,0.9805643708722875,0.8224694453149484,0.9649643613649366,0.873512368832714,5249,1684,582,5249
0.9724418801968437,0.9164781625195755,0.9916934897726093,0.7643302858801335,0.9819733369889304,0.8335179617028011,0.9674691157598528,0.8780118878263714,5267,1624,480,5267
0.9714687733098257,0.911232202496045,0.9912644871129562,0.7549148099606815,0.9812668025137417,0.825740681745779,0.966170354221748,0.8730896485368189,5184,1683,505,5184
0.9729959672616516,0.9035206499661476,0.990130211940712,0.7708303249097473,0.981488315410956,0.8319177121483675,0.9666496590750963,0.8804802684252296,5338,1587,570,5338
0.9722901385493072,0.9062445943608373,0.9906238106770924,0.7624799883568621,0.9813713561035801,0.828169459374012,0.9663868144780988,0.8765518995169772,5239,1632,542,5239
0.9719236377199824,0.8971027216856892,0.9898811990606438,0.7552106430155211,0.9808202302941127,0.820064205457464,0.9653354360901093,0.8725459210380825,5109,1656,586,5109
0.9707195355863731,0.9132546842470507,0.991332686173901,0.7531835741880097,0.9809178308933887,0.8255312475495963,0.9655982806871067,0.8722581301809553,5264,1725,500,5264
0.971317172402102,0.9096184279936698,0.9911091122950253,0.7535324107793153,0.9811133371003921,0.8242511153601019,0.9658920481778684,0.8723207615371704,5173,1692,514,5173
0.9729573636826907,0.9064921646288961,0.9906089483059788,0.7677946324387398,0.9817038160612215,0.8313985627418464,0.9669898109065046,0.8792017903723593,5264,1592,543,5264
0.9722100064273874,0.9033303330333033,0.9907439327082185,0.7533403392883952,0.9813894722464102,0.8215455140798953,0.9662940457968057,0.8720421359983068,5018,1643,537,5018
0.9716886771661553,0.9093145869947276,0.9910777583732471,0.7559906487434249,0.9812874507789763,0.8255943832774852,0.9662012771155125,0.873534203558336,5174,1670,516,5174
0.9730459594415571,0.9049836178651491,0.9904740499982712,0.7678127286027798,0.981682659355723,0.8307741016305208,0.9669434265658581,0.8791433893005256,5248,1587,551,5248
0.9706829350957464,0.9080642315157932,0.9909863151156555,0.7484002326934264,0.9807295545796201,0.8205373515108028,0.9651962830681695,0.869693273904541,5146,1730,521,5146
0.9722986514487585,0.9099844800827729,0.9909640118402604,0.7638969310943833,0.9815426028959169,0.8305658298575589,0.966711504862625,0.8774304714673218,5277,1631,522,5277
0.9713839573644727,0.9088383399895815,0.9909101927039147,0.7563583815028901,0.9810499250053568,0.8256171622367695,0.9658147409434575,0.8736342871034024,5234,1686,525,5234
0.9702592780884596,0.9122992765131462,0.9913942374290068,0.7465703971119133,0.9807129031705522,0.821156289707751,0.9651808216212873,0.86898231727046,5170,1755,497,5170
0.9716099034431265,0.9044885177453027,0.9905025516823804,0.7565483119906868,0.9809652714718934,0.8239302694136292,0.9656446650277533,0.8735254318365336,5199,1673,549,5199
0.9723590771635351,0.9047291487532244,0.9904134004741387,0.7637921022067363,0.9813032035730512,0.8283082736361489,0.9662785843499234,0.8771027513404376,5261,1627,554,5261
0.9711786247117863,0.9109432636571227,0.9912270076655535,0.7531222770839384,0.9811004067651466,0.8245488512600366,0.9658765867309863,0.8721746423747458,5186,1700,507,5186
0.971988938090633,0.9008019525801952,0.9901657477661211,0.7578468759166911,0.9809931506849315,0.823163931814561,0.9656755879215176,0.8740063118414061,5167,1651,569,5167
0.9729358031818259,0.9136678200692041,0.9913670807238504,0.7681454545454546,0.9820649705653006,0.834610825760569,0.967639191675557,0.8797562676346525,5281,1594,499,5281
0.9718221453169796,0.9089005235602095,0.9909701079435372,0.7581889649148348,0.9813027279345639,0.8267322803397095,0.966247661456159,0.874579536429186,5208,1661,522,5208
0.971642625896232,0.9044014084507043,0.9906164134999222,0.7543318649045522,0.981037787513691,0.82257806244996,0.9657374337090465,0.8724741392022372,5137,1673,543,5137
