p,p_VPN,r,r_VPN,f1,f1_VPN,acc,auc,tp,tn,fp,fn
0.9738781887971738,0.9306777030522504,0.9930379966055903,0.7782263878875271,0.983364774481221,0.8476519553950055,0.9700047930485335,0.8856321922465586,5397,1538,402,5397
0.9748056093171709,0.927965367965368,0.992806999342947,0.7831360514394271,0.9837239583333334,0.849421461404343,0.9706232509238214,0.8879715253911871,5359,1484,416,5359
0.9724236059353615,0.931040595639071,0.9932695468622939,0.7633720930232558,0.982736042042916,0.8389106301413625,0.9688142616386042,0.8783208199427748,5252,1628,389,5252
0.9739860851858136,0.9345745606403341,0.9934917695117096,0.777954808806489,0.9836422371318647,0.8491028377203383,0.9704840979018816,0.8857232891590994,5371,1533,376,5371
0.9729958377043078,0.9372197309417041,0.9939504977876106,0.766016713091922,0.9833615485900922,0.8430138754436916,0.9699120243672403,0.8799836054397663,5225,1596,350,5225
0.9745392781316348,0.9295070665287832,0.9929220385913299,0.782501450957632,0.9836447797016973,0.8496927682369623,0.9704995593487639,0.887711744774481,5393,1499,409,5393
0.9732823135010666,0.9403383793410508,0.994206056832529,0.7699037620297463,0.9836329257963228,0.8466287180309469,0.9704222521143528,0.8820549094311376,5280,1578,335,5280
0.9740582800284293,0.9419666845781838,0.9944026949987044,0.7742932862190812,0.9841253558330983,0.849939393939394,0.9712880931397561,0.8843479906088928,5259,1533,324,5259
0.9755708614664269,0.9288082359099633,0.9929550713126359,0.7870767410912317,0.9841862057162415,0.8520890027213063,0.9714272461616958,0.8900159062019338,5323,1440,408,5323
0.9723343623842318,0.9339507251441551,0.9934489870192891,0.7661983944954128,0.9827782778277828,0.8417985668162847,0.9689379532136617,0.879823690757351,5345,1631,378,5345
0.9740277353948394,0.9374450887366017,0.9938418958657672,0.7769040337847677,0.9838350628446179,0.8496575887880236,0.9708087882864078,0.8853729648252674,5335,1532,356,5335
0.9734811875815996,0.927719298245614,0.9928750540423692,0.7717454757734968,0.9830824814643585,0.8425748884639899,0.9694481809607743,0.882310264907933,5288,1564,412,5288
0.9738945939064755,0.9278028462339466,0.9928018964234423,0.7765833817547937,0.9832573602495117,0.8454847382571563,0.9697883327921827,0.884692639089118,5346,1538,416,5346
0.9741111845786073,0.9322093431682473,0.9933266484561392,0.7765910753474762,0.9836250802482346,0.8473142309841168,0.9704222521143528,0.8849588619018076,5308,1527,386,5308
0.9752417203350949,0.9281056966369252,0.9927522443825569,0.7877949315467521,0.9839190810903481,0.8522136442413738,0.9709943256489942,0.8902735879646545,5409,1457,419,5409
0.9724716245976622,0.9420931468036126,0.9943358969029308,0.7660187185025198,0.9832822322330894,0.8449809402795427,0.9698192556859471,0.8801773077027253,5320,1625,327,5320
0.9733152266168732,0.9334142535113578,0.9933474238591872,0.7739755571531273,0.9832293024212909,0.8462505895299481,0.9697574098984183,0.8836614905061572,5383,1572,384,5383
0.9741550358675192,0.9394045534150613,0.9940127013791552,0.7787456445993032,0.9839836924868959,0.8515637402762344,0.9710870943302874,0.8863791729892292,5364,1524,346,5364
0.9752300431224746,0.9272727272727272,0.9927414755543266,0.7858820076313472,0.983907849098617,0.8507427118913338,0.9709479413083476,0.8893117415928369,5355,1459,420,5355
0.9748539798967671,0.9401487631897596,0.9940097989993248,0.7858588779641411,0.9843387023496233,0.856107741986296,0.971751936546222,0.889934338481733,5435,1481,346,5435
0.9743198317389239,0.9327040727145604,0.9933422103861518,0.778978102189781,0.9837390716114502,0.8489380319783628,0.9706387123707036,0.8861601562879664,5336,1514,385,5336
0.9735897001524648,0.9383743580662298,0.9939812172469258,0.7726742490522018,0.9836797918681376,0.8475009996001599,0.9705150207956461,0.8833277331495638,5299,1559,348,5299
0.9749046206019499,0.9280954051210102,0.9929194370088938,0.7814530419373893,0.9838295687885009,0.8484848484848485,0.9707778653926434,0.8871862394731416,5292,1480,410,5292
0.9731636980491942,0.9345206914614982,0.9935057063193807,0.7718488606864724,0.9832294996272269,0.8454308506437092,0.969741948451536,0.8826772835029266,5352,1582,375,5352
0.9747762408462164,0.9308707124010555,0.9932120835276439,0.7805309734513274,0.9839078099735646,0.8490974729241878,0.9709170184145832,0.8868715284894856,5292,1488,393,5292
0.9740508474576272,0.9392284657389466,0.9940325872626008,0.7769197144106076,0.9839402811306864,0.8503987240829345,0.9709943256489942,0.8854761508366041,5332,1531,345,5332
0.9741395412018407,0.9313623789764869,0.9931275641802413,0.7795947901591895,0.9835419166809533,0.8487474397353081,0.9703140219861774,0.8863611771697154,5387,1523,397,5387
0.9722912966252221,0.9336569579288025,0.9936209936728555,0.7602108036890646,0.9828404339908174,0.8380537400145244,0.9689688761074261,0.87691589868096,5193,1638,369,5193
0.9734406575305246,0.9293609671848014,0.9929155407746137,0.7748020158387329,0.9830816590778518,0.8450726344719278,0.9694945653014209,0.8838587783066733,5381,1564,409,5381
0.9744330247175741,0.9320371644872677,0.9931607653017055,0.7825772898006357,0.9837077688218143,0.8507931521909847,0.9706232509238214,0.8878690275511707,5417,1505,395,5417
0.9734953251998032,0.934366295264624,0.9934716353813119,0.7745706451147352,0.9833820416348849,0.8469975538546516,0.9700202544954157,0.8840211402480236,5367,1562,377,5367
0.973227784667131,0.9340791738382099,0.9933592259943822,0.7749535913180066,0.9831904651581848,0.847108405525638,0.9697110255577717,0.8841564086561944,5427,1576,383,5427
0.9740658445986058,0.9332167832167833,0.9933921466874244,0.7773409057812728,0.9836340746957617,0.8481766902359578,0.9704531750081172,0.8853665262343486,5338,1529,382,5338
