p,p_VPN,r,r_VPN,f1,f1_VPN,acc,auc,tp,tn,fp,fn
0.9700349993965621,0.7874475733972438,0.9753996047293784,0.7515368120085776,0.9727099055176647,0.7690732206861238,0.9511882121928971,0.863468208368978,5257,1738,1419,5257
0.9708696026889597,0.7833983788652057,0.9750207727461571,0.7553915183094514,0.9729407598697564,0.7691400781077297,0.9515592869180698,0.8652061455278042,5219,1690,1443,5219
0.9694993979012558,0.7850924087368261,0.9756422685409598,0.7435266888470997,0.9725611334495314,0.7637444279346212,0.9508325989146065,0.8595844786940298,5140,1773,1407,5140
0.9688398436827518,0.790288315629742,0.976031495516745,0.7420917640353377,0.9724223731273651,0.7654320987654322,0.9506470615520201,0.8590616297760413,5208,1810,1382,5208
0.9702643171806168,0.7765422696115766,0.9746417520872587,0.7468502783474948,0.9724481084483844,0.7614069150922262,0.9506006772113734,0.8607460152173768,5098,1728,1467,5098
0.9693191394224981,0.7888208269525268,0.9761179037788784,0.7427541456380677,0.9727066417002477,0.7650946899368734,0.9510954435116038,0.8594360247084731,5151,1784,1379,5151
0.9706125542616965,0.7805283018867925,0.9748442906574395,0.7519267122291697,0.9727238200462659,0.7659605984298622,0.9511418278522504,0.8633855014433046,5171,1706,1454,5171
0.9699383969439378,0.7883589821727869,0.9759505505921463,0.7475798295044068,0.9729351859842928,0.7674280628893504,0.9515129025774232,0.8617651900482767,5174,1747,1389,5174
0.9712639724849527,0.7752413053470201,0.9746833258551065,0.7517456544347051,0.972970644983462,0.7633127168502037,0.9514819796836588,0.8632144901449059,5060,1671,1467,5060
0.9707918313797925,0.777860106698281,0.9740369959817099,0.756231090620948,0.9724117062205507,0.7668931258674847,0.9506625229989022,0.8651340433013289,5249,1692,1499,5249
0.9690632859062253,0.7745734561377019,0.9741476338072068,0.7406872653768409,0.9715988083416087,0.757251457672153,0.9491473012044467,0.8574174495920238,5130,1796,1493,5130
0.9713391675119921,0.7792447037150753,0.9751786515690268,0.7527806614266647,0.9732551228713919,0.7657841140529531,0.9519922074307714,0.8639796564978457,5076,1667,1438,5076
0.9697945547538274,0.7842009685230025,0.9753035105038015,0.7471164936562861,0.9725412313271738,0.7652096869462492,0.9508325989146065,0.8612100020800438,5182,1754,1426,5182
0.9711828475896658,0.7785456730769231,0.9745084136070422,0.7560548584768019,0.9728427885777425,0.7671354552183568,0.9513582881086012,0.865281636041922,5182,1672,1474,5182
0.969302021280259,0.7802880970432146,0.9749082219297638,0.7426757107807764,0.9720970387637055,0.7610174504584442,0.950028603676732,0.8587919663552701,5146,1783,1449,5146
