p,p_VPN,r,r_VPN,f1,f1_VPN,acc,auc,tp,tn,fp,fn
0.9940893850886592,0.969479090242113,0.9963968957871396,0.9507842855087063,0.9952418029241283,0.9600406858471375,0.9914962042147905,0.973590590647923,6607,342,208,6607
0.9942944085203499,0.9695861968123994,0.9963961466491095,0.9525930182445052,0.9953441680945705,0.9610144927536232,0.9916817415773768,0.9744945824468073,6631,330,208,6631
0.9933658132061781,0.9705665930831494,0.9965336753440327,0.9449777905144003,0.9949472227028897,0.9576012777697109,0.9909705150207957,0.9707557329292165,6595,384,200,6595
0.9942714174790785,0.9656352276108301,0.9960071905140526,0.951341052323025,0.9951385470904679,0.9584348468069397,0.9912952054053218,0.9736741214185388,6491,332,231,6491
0.9940697834781409,0.9631129104813315,0.9957520290105336,0.9491650657603073,0.9949101951379423,0.9560881214647217,0.9908777463395024,0.9724585473854205,6423,344,246,6423
0.99432621667299,0.971902555671798,0.9967499351715792,0.951844262295082,0.995536600737281,0.9617688382755305,0.992006431961903,0.9742970987333306,6503,329,188,6503
0.9938096555540186,0.9700511322132944,0.9964458468420049,0.9488425264361247,0.9951260053155111,0.9593296250812685,0.9912952054053218,0.9726441866390648,6640,358,205,6640
0.994179921593009,0.968408621198701,0.9962962962962963,0.9511381760185588,0.9952369838264915,0.9596957062394851,0.9914807427679082,0.9737172361574276,6560,337,214,6560
0.9940614911871839,0.9712592592592593,0.9966422624919951,0.9501449275362319,0.9953502039687477,0.9605860805860806,0.9916817415773768,0.9733935950141135,6556,344,194,6556
0.9934758970641536,0.9697239536954586,0.9964684497533108,0.9453125,0.9949699232524373,0.9573626373626374,0.9910014379145601,0.9708904748766554,6534,378,204,6534
0.9935530705014086,0.9686217008797654,0.996291032618115,0.9465539475569565,0.9949201678854225,0.9574606855569244,0.9909241306801491,0.9714224900875358,6606,373,214,6606
0.9936397952324318,0.9743243243243244,0.997042494681679,0.9461942257217848,0.9953382368175696,0.9600532623169108,0.9916508186836124,0.971618360201732,6489,369,171,6489
0.9941295301897543,0.9690828402366863,0.9963832070051569,0.950660281526629,0.9952550927806538,0.9597831660684198,0.9915116656616726,0.9735217442658929,6551,340,209,6551
0.9942109628810396,0.9715082978410927,0.9966393542016734,0.9517985611510792,0.9954236774947013,0.9615524384039539,0.9918208945993165,0.9742189576763762,6615,335,194,6615
0.9935536135960149,0.9675675675675676,0.9962667864982112,0.9451452038721032,0.994908350305499,0.9562249591927585,0.9908777463395024,0.9707059951851573,6444,374,216,6444
