p,p_VPN,r,r_VPN,f1,f1_VPN,acc,auc,tp,tn,fp,fn
0.9707194405690763,0.7867935932305833,0.9755755582482257,0.7538728825828869,0.9731414412625509,0.7699815157116451,0.9518994387494781,0.8647242204155563,5207,1700,1411,5207
0.9707828004410143,0.7694976617891085,0.9736005528680027,0.7504781521259379,0.9721896349458284,0.7598689110680769,0.9501522952517897,0.8620393524969703,5101,1696,1528,5101
0.969879104272565,0.7804499612102405,0.9755583576598207,0.7414504716981132,0.9727104413347686,0.7604505253609494,0.9510026748303106,0.858504414678967,5030,1754,1415,5030
0.9701302280713843,0.7710188679245283,0.9737702083513443,0.746565331774335,0.9719468102548172,0.758595084280092,0.9497348361859703,0.8601677700628396,5108,1734,1517,5108
0.969727738959832,0.7838989499315173,0.975418491526304,0.7454413892908828,0.9725647907623001,0.7641866330390922,0.9508480603614886,0.8604299404085934,5151,1759,1420,5151
0.970154131975504,0.7819709702062643,0.9753216657443277,0.7468262075003648,0.9727310359101728,0.7639946260635916,0.951110904958486,0.8610739366223462,5118,1735,1427,5118
0.9695140823274528,0.7723577235772358,0.9743558727470667,0.7395710928319624,0.9719289475725478,0.7556089142342612,0.9496420675046771,0.8569634827895145,5035,1773,1484,5035
0.9696036606344183,0.7819709702062643,0.9753080011074197,0.743355119825708,0.9724474655808978,0.7621742367833209,0.9506161386582557,0.8593315604665638,5118,1767,1427,5118
0.9706596833382147,0.773741332529394,0.974049549627427,0.7508777062609713,0.9723516620068343,0.7621380846325166,0.9504615241894336,0.8624636279441992,5133,1703,1501,5133
0.9699574497289136,0.779289848271547,0.9756489023885131,0.7399376206742908,0.9727948514987782,0.7591040682614658,0.951110904958486,0.857793261531402,4982,1751,1411,4982
0.9708073145137707,0.7752826153376108,0.9745963215611778,0.7494093325457767,0.9726981281671205,0.7621264454122241,0.9510181362771928,0.8620028270534773,5075,1697,1471,5075
0.9697752963881996,0.7887133182844244,0.9756596511910128,0.7492494639027877,0.972708574589073,0.768475073313783,0.9511727507460148,0.8624545575469001,5241,1754,1404,5241
0.970386148137969,0.7853273487076304,0.9760362134798459,0.7463959988231833,0.9732029803178431,0.765366920582246,0.9518994387494781,0.8612161061515147,5074,1724,1387,5074
0.9692159526716769,0.7830015313935681,0.9754733963374528,0.7406924525568593,0.972334607189379,0.7612595846050769,0.950415139848787,0.858082924447156,5113,1790,1417,5113
0.9702748756432985,0.7797202797202797,0.9749399007281092,0.7481038506417736,0.9726017943409249,0.763584933750186,0.9508944447021352,0.8615218756849414,5129,1727,1449,5129
0.9697178251892636,0.7808448985816685,0.9751371178434867,0.7441860465116279,0.9724199211504783,0.7620748679020615,0.950569754317609,0.8596615821775573,5120,1760,1437,5120
