p,p_VPN,r,r_VPN,f1,f1_VPN,acc,auc,tp,tn,fp,fn
0.9693303271775984,0.7631578947368421,0.9730985866823318,0.7379026327401088,0.9712108017692553,0.7503178045315189,0.9483742288603367,0.8555006097112203,5017,1782,1557,5017
0.9661215154172901,0.758578431372549,0.972712319279716,0.7154001733603005,0.9694057150745445,0.7363568773234201,0.9451737093557215,0.8440562463200083,4952,1970,1576,4952
0.9662344818086334,0.7628787878787879,0.9728680154643643,0.7196969696969697,0.9695399022097825,0.7406590173580465,0.9454829382933655,0.8462824925806669,5035,1961,1565,5035
0.9658406470487008,0.7586416933150602,0.9725350892393,0.7150854026123152,0.9691763080642377,0.736219890645781,0.9448026346305487,0.8438102459258077,4982,1985,1585,4982
0.9656043295249549,0.755716934487021,0.9726394849785408,0.7095604236181634,0.9691091396597954,0.7319117096894875,0.9446016358210801,0.8410999542983522,4891,2002,1581,4891
0.9670537634408602,0.7576312576312576,0.9725250008650819,0.7216165140282018,0.9697816654158364,0.7391854664581937,0.9458385515716561,0.8470707574466418,4964,1915,1588,4964
0.9679358027242514,0.7505298213745081,0.9715159790518001,0.7269794721407624,0.9697225864329584,0.7385669596305675,0.9457303214434807,0.8492477255962813,4958,1862,1648,4958
0.967699769529772,0.7513389441469013,0.9719290366045362,0.7233352975839717,0.9698097922107024,0.7370712302034077,0.9458385515716561,0.8476321670942539,4910,1878,1625,4910
0.9677247128119456,0.7568793468400363,0.9721784867726698,0.7276162790697674,0.9699464871396513,0.7419593893582331,0.9461632419561823,0.8498973829212187,5006,1874,1608,5006
0.9678585569920981,0.7619119878603945,0.972849504230909,0.7289488966318235,0.9703476129655839,0.7450660335361329,0.9468744685127635,0.8508992004313661,5021,1867,1569,5021
0.9680042729888523,0.7554986441699307,0.9719228440446328,0.7297729918509895,0.9699596008425123,0.7424130273871206,0.9461941648499467,0.8508479179478111,5015,1857,1623,5015
0.9666758279510788,0.7600990558737037,0.9731954484142081,0.7168296599036637,0.9699246824425639,0.7378305288461539,0.9460395503811246,0.845012554158936,4911,1940,1550,4911
0.9677563584461144,0.7519154152620288,0.972035581656447,0.7235328811560012,0.9698912500215431,0.7374511571986775,0.9459777045935959,0.847784231406224,4907,1875,1619,4907
0.9675146365473292,0.7483023324475937,0.9704644273909956,0.7293525179856115,0.9689872870362363,0.7387059166423784,0.9445552514804335,0.8499084726883035,5069,1881,1705,5069
0.9680953693495039,0.7596922612762106,0.9724342002803301,0.7311265969802555,0.9702599342179096,0.7451357549752163,0.9467353154908237,0.8517803986302929,5036,1852,1593,5036
0.9671710208864686,0.7586103173409535,0.9721972006651884,0.7258598359476184,0.9696775977055185,0.7418738049713193,0.9457303214434807,0.8490285183064034,5044,1905,1605,5044
0.9680064779559981,0.760928549894483,0.9725472547254725,0.7310644460535843,0.9702715537711005,0.7456976142994313,0.9467662383845881,0.8518058503895284,5048,1857,1586,5048
0.9676651663303844,0.752914798206278,0.9713840560893274,0.7287326388888888,0.9695210449927432,0.7406263784737539,0.9454520153996011,0.8500583474891081,5037,1875,1653,5037
0.9683141036679869,0.7560163462993794,0.9721309774904049,0.7307973664959766,0.9702187866657465,0.7431929772355305,0.9466270853626483,0.8514641719931908,4995,1840,1612,4995
0.9685568164207119,0.7551483949121744,0.9720551638324346,0.731982973726699,0.97030283688555,0.7433852575091301,0.9467662383845881,0.8520190687795668,4987,1826,1617,4987
0.9675766744601842,0.7600245813489015,0.9729963349699191,0.7239865359285819,0.9702789366617246,0.7415679808124718,0.946688931150177,0.8484914354492505,4947,1886,1562,4947
0.9687198067632851,0.7539079946404645,0.971401384083045,0.7363676021521012,0.9700587422252938,0.7450345740767987,0.9464106251062975,0.8538844931175731,5064,1813,1653,5064
0.9675092117497159,0.7529928777087438,0.9718095501634354,0.7247666277712952,0.9696546130682749,0.7386101820884429,0.9456220913153053,0.8482880889673653,4969,1887,1630,4969
0.9667514784761381,0.7581809801812874,0.9727719346803211,0.7184451885281701,0.9697523625577705,0.7377784422185678,0.9457612443372451,0.8456085616042455,4935,1934,1574,4935
0.9668236669302438,0.7628786713824389,0.9733153358945074,0.7199245392540996,0.970058640910659,0.7407794534866359,0.9463178564250042,0.8466199375743034,4961,1930,1542,4961
0.9678185856707474,0.7554545454545455,0.9720867489882744,0.7273522975929978,0.9699479719410867,0.7411371237458193,0.9461477805093,0.8497195232906362,4986,1869,1614,4986
0.966733853601392,0.7597285067873303,0.9723959867611638,0.7228760045924225,0.9695566536507827,0.7408442418002648,0.9455138611871299,0.8476359956767932,5037,1931,1593,5037
0.9672303347568536,0.755336866010598,0.9720342649476508,0.7238827626233314,0.969626349724229,0.7392753945321183,0.9455911684215409,0.847958513785491,4989,1903,1616,4989
0.9684315787658834,0.7428100659077291,0.9703387634529341,0.7303387334315169,0.9693842330526025,0.736521609980692,0.9451427864619572,0.8503387484422256,4959,1831,1717,4959
0.9669589484745645,0.7546771273385636,0.9718475682601243,0.7228323699421966,0.9693970951418752,0.7384115736640094,0.9452046322494859,0.8473399691011604,5002,1918,1626,5002
0.96735516546366,0.7546771273385636,0.971858774662513,0.7252428592141511,0.9696017404967668,0.7396672828096118,0.9455602455277765,0.8485508169383321,5002,1895,1626,5002
0.967112271899378,0.75875906775737,0.9729804484242917,0.7197657393850659,0.9700374854582274,0.7387482154932754,0.9462405491905933,0.8463730939046787,4916,1914,1563,4916
0.967328370554177,0.7557562076749436,0.9719004830416039,0.7259323503902863,0.9696090369717855,0.7405441274054413,0.9455911684215409,0.8489164167159452,5022,1896,1623,5022
0.9677347037318066,0.7479443863058753,0.9708319637389062,0.7278149549025312,0.9692808594795796,0.7377423873774239,0.9450036334400174,0.8493234593207187,5003,1871,1686,5003
0.9672568351141623,0.7569380908813663,0.9724269157585193,0.7228775302169798,0.9698349852064626,0.7395158286778399,0.9459313202529492,0.8476522229877494,4964,1903,1594,4964
0.9682547884800882,0.7465639631475608,0.9710144927536232,0.728411435307987,0.9696326769989736,0.7373759976131871,0.9455602455277765,0.849712964030805,4943,1843,1678,4943
0.967580703538374,0.7555588942307693,0.9718351307840116,0.7277858176555716,0.969703250768646,0.7414123544154504,0.9457612443372451,0.8498104742197916,5029,1881,1627,5029
0.9667825548173901,0.7596958174904943,0.9726416401163596,0.7212996389891697,0.9697032471904293,0.74,0.9457303214434807,0.8469706395527646,4995,1930,1580,4995
0.9675752931654986,0.7654451847365233,0.973172379154471,0.7285961372153358,0.9703657652056783,0.746566238369517,0.9469363143002922,0.8508842581849034,5055,1883,1549,5055
0.9684225041367899,0.7521393184206575,0.9714532722399931,0.7322420344928383,0.9699355206256312,0.7420573205954233,0.9461477805093,0.8518476533664157,5010,1832,1651,5010
0.9668140451081253,0.7564885496183206,0.9724015019119963,0.7197850087158628,0.96959972394755,0.7376805121333928,0.9455138611871299,0.8460932553139295,4955,1929,1595,4955
0.9680702900668856,0.7557532985578398,0.9725014682005043,0.7262273330384785,0.970280819970186,0.7406961882565221,0.9466734697032948,0.8493644006194915,4926,1857,1592,4926
0.9687656042839679,0.7513636363636363,0.9716599889472229,0.7321718588513214,0.9702106379493193,0.741643610259478,0.9465807010220016,0.8519159238992722,4959,1814,1641,4959
0.9680764923766043,0.7480398069963812,0.9711214420268566,0.728059876724391,0.9695965765952307,0.7379146214487581,0.9455138611871299,0.8495906593756237,4961,1853,1671,4961
0.9674616284672035,0.7523243408017071,0.9719101123595506,0.7230115717006006,0.9696807685011125,0.7373767553032566,0.9456375527621875,0.8474608420300757,4936,1891,1625,4936
0.9670835055808186,0.7557770729497055,0.9720058169730965,0.723644251626898,0.9695384137180749,0.7393617021276595,0.9454520153996011,0.8478250342999973,5004,1911,1617,5004
0.9659022588679893,0.76214794181368,0.9733931137154431,0.7127351664254703,0.9696332189477677,0.7366138199222255,0.9455447840808943,0.8430641400704567,4925,1985,1537,4925
0.9680728187977313,0.7496251874062968,0.9711197578901859,0.7297139521307647,0.969593894605981,0.7395355716609969,0.9455447840808943,0.8504168550104754,5000,1852,1670,5000
0.9688700535772736,0.7475113122171946,0.9710950720033152,0.7328108827443442,0.9699812868119454,0.7400881057268723,0.9461787034030644,0.8519529773738298,4956,1807,1674,4956
0.9676264564652428,0.7567690903559476,0.9723456875529651,0.7256417736289381,0.9699803319416168,0.7408786299329859,0.9461941648499467,0.8489937305909516,4975,1881,1599,4975
0.9659723299047225,0.7649186256781193,0.9729288862666158,0.7198978868245639,0.9694381284203792,0.7417257251406444,0.9453437852714257,0.84641338654559,5076,1975,1560,5076
0.9677263803258361,0.7567690213280895,0.9721799307958477,0.7274974552857351,0.9699480434294789,0.7418446026097271,0.9461632419561823,0.8498386930407913,5003,1874,1608,5003
